Eccentricity,Major_Axis_Length,Area,Class,Class_Bool
0.2628455403086072,-0.16734998374317853,-0.2757656803345347,Osmancik,0
0.19851560001134264,-0.35231363101863816,-0.4743378418876743,Osmancik,0
-1.1396032765097288,-0.656879390482884,-0.23593579909277124,Osmancik,0
0.5267534799123631,0.791169556307813,0.7153633934641301,Cammeo,1
-1.896502230453844,-0.7475907981860263,0.03363745510872933,Osmancik,0
0.5168726438804115,0.17397693879458098,-0.023509765803366084,Osmancik,0
-0.2569133488688463,-1.573816674327517,-1.8170089109940775,Osmancik,0
0.06528322009986806,-0.04357390501665631,-0.039672616162342564,Cammeo,1
0.6387496497835861,0.5441351001307745,0.3551627283212257,Cammeo,1
-1.1785826163355413,-0.9853905829531986,-0.6775279606862358,Osmancik,0
0.9730975569497652,1.5659103903485476,1.431146766504517,Cammeo,1
1.4917627111621794,-0.8804179042887006,-1.9595883409464772,Osmancik,0
1.2904295821866953,2.088821035445914,1.8271366002994407,Cammeo,1
0.3800641514786463,-0.47791740512838393,-0.8287660604738014,Osmancik,0
1.9981992213025968,1.470129532819326,0.3436178352076711,Cammeo,1
-0.3079953528230115,-0.6740343667184218,-0.6567471530818374,Osmancik,0
-1.0599467307998598,-1.5907320388238282,-1.4741255855215052,Osmancik,0
-1.8539582308598819,-1.0188068011268339,-0.3871738988803369,Osmancik,0
0.8654591478553038,0.6129893698397798,0.2962837734420971,Cammeo,1
-0.16388002369177718,-0.6759390176966998,-0.7069674381258001,Osmancik,0
1.208588429727354,-0.3330511208723622,-1.1127704310672453,Osmancik,0
-0.3879410797671131,0.34422894997832704,0.7765513269659696,Cammeo,1
0.5035015907743059,-0.5877846345392012,-0.9788496709500115,Osmancik,0
1.3664642045177036,1.5800780903022285,1.0640191654934799,Cammeo,1
0.7850896701918166,0.8014851040304085,0.5849061012809628,Cammeo,1
-0.9367755672941025,1.0828985978150754,2.2745012084496827,Cammeo,1
-0.1363476796514478,-1.5007149804671889,-1.7748700511296032,Osmancik,0
0.6693255547343482,-0.31388043274291316,-0.7906679131990711,Osmancik,0
-0.5733148404313685,0.9305623738636813,1.7584444862737907,Cammeo,1
-1.3671001492290118,-0.4581905379253732,0.2466407330538122,Osmancik,0
-1.404415981163063,-1.4936726690217863,-1.2224469156460143,Osmancik,0
-0.39707176249847553,-0.3463784307479329,-0.1730161316238985,Osmancik,0
1.2855850807186944,2.244790787778766,2.140580448332449,Cammeo,1
-0.8859999236573098,-1.5768144445541137,-1.5370452529903778,Osmancik,0
-1.536929702759873,-0.22396831383414098,0.6530209706509351,Osmancik,0
-1.161331953602272,-0.8288532831066481,-0.46625641670818607,Osmancik,0
-0.5940786256830797,-0.7682839828045546,-0.6492429725580269,Osmancik,0
0.30659780208897275,0.9963156828890104,1.2262249137389225,Cammeo,1
-2.1690827439030995,-1.3856733617824821,-0.7768140414628055,Osmancik,0
-1.2050326781330205,-0.6052142023299398,-0.08181147602681696,Osmancik,0
-0.260263270096705,-0.20547098716165468,-0.1395359415945901,Cammeo,1
1.4167216124773803,0.3103212653906504,-0.5320623074554475,Cammeo,1
1.2061489999101629,0.39486398255162686,-0.3583116660964503,Cammeo,1
-0.8510004047774329,-0.13886329613177964,0.4007650561197665,Osmancik,0
-0.5309225894058431,-0.3503398949038626,-0.03909537150666483,Osmancik,0
1.0768534932365583,1.0463980343703285,0.7084364575959974,Cammeo,1
-0.16562942699967514,0.2930010095247559,0.601646196295617,Osmancik,0
1.6174735158039049,0.16188354192645152,-0.8755228775836976,Cammeo,1
-0.639285383176064,-0.5994530266435437,-0.42469480149938943,Osmancik,0
0.7835406895214675,0.7810595150039193,0.5589300917754649,Cammeo,1
-0.12094090518375884,-0.37822230619479785,-0.36119788937483893,Osmancik,0
1.7684089409734647,1.969842438476455,1.2597051037682307,Cammeo,1
-0.8045424373898781,-0.4080233603903881,-0.04602230737479761,Osmancik,0
-0.33798716894435765,-0.9323900403265228,-1.0111753716679646,Osmancik,0
-0.5496277478517366,0.4513004175996694,1.0772957925740676,Cammeo,1
-0.7195746917845625,-0.4891083227450655,-0.1839837800817754,Osmancik,0
0.5384438460434714,0.9599602856804773,0.9878228709440193,Cammeo,1
0.4191093444568123,0.47302813027481744,0.4313590228706863,Cammeo,1
0.4136234905485878,-0.48558060830687183,-0.8229936139170241,Osmancik,0
0.16395987411463958,-0.24070965374608744,-0.3542709535067062,Osmancik,0
-1.5190119189615447,-0.6800570165289785,-0.13491798434916824,Osmancik,0
-1.3292889870621274,-1.514157723735427,-1.3286599322907169,Osmancik,0
1.2741094531278288,1.4830965505906921,1.1465651512553954,Cammeo,1
-0.4811261535126242,-1.7610129083557853,-1.9174494810820029,Osmancik,0
-0.6868943491393642,0.02746660318898949,0.547962443317588,Osmancik,0
0.7412801448006916,1.4723105243435957,1.5714172178342058,Cammeo,1
0.6772222066544239,-1.6079954524888145,-2.2891950393384617,Osmancik,0
0.8647318999989917,-0.9258558107077247,-1.644412758946436,Osmancik,0
-1.3818884767007653,-0.2761608227124405,0.44983085185237365,Osmancik,0
0.6661474243387092,0.6981328653396416,0.5502714219402989,Cammeo,1
0.8024720392297395,-0.4304288069994744,-1.0867944215617473,Cammeo,1
-0.36266205880911445,-0.4779392675133765,-0.3744745164554268,Osmancik,0
0.4699365253432644,0.5257820651990495,0.44809911788534046,Cammeo,1
0.32207901925060906,-0.9821532009873751,-1.3707987921551912,Osmancik,0
-0.40397775395284163,-0.7553904226466613,-0.6913818324225013,Osmancik,0
-1.0627297422814423,-1.155673201475945,-0.949987438166125,Osmancik,0
-0.9999745512793567,-0.7309246648783434,-0.3652386019645831,Osmancik,0
-0.1482642370449401,-0.8607120249752285,-0.990971808719244,Osmancik,0
-1.0052027189392676,-0.7386447102576841,-0.4073774618290575,Osmancik,0
0.28831353118201875,1.238748544278343,1.5540998781638737,Cammeo,1
0.4885300197481863,1.6221483149410467,2.053993749980789,Cammeo,1
-0.028133771269116266,-0.9549983698681278,-1.1860805023383172,Osmancik,0
-1.6915586308216404,-0.5056327877981716,0.28069816773879835,Osmancik,0
-0.6681176111800761,-0.47523795122691465,-0.2243909059792166,Osmancik,0
-0.7060347110267791,-0.6539979281442914,-0.46048397015140874,Osmancik,0
0.2454517185484897,-0.6197369474155132,-1.0481190296313394,Osmancik,0
1.0000572648827664,2.075756074189898,2.2254354127170757,Cammeo,1
0.8410848919468781,0.9525979089191012,0.7632746998853818,Cammeo,1
-0.0749353203210199,-1.0467075768211802,-1.2974887208841193,Osmancik,0
0.5645531893570584,-0.5971469822773192,-1.066013613957349,Osmancik,0
-0.7410313667261568,-0.0800324926822087,0.3620896641893585,Osmancik,0
1.2545453405209752,0.9527911724022152,0.4192368851014539,Cammeo,1
0.11704666102177495,0.5340206863498501,0.70266401103922,Cammeo,1
2.264220188142431,1.9083015737864162,0.5675887616106309,Cammeo,1
-0.24893366471322936,-0.5788184332167713,-0.6198034951184627,Osmancik,0
0.2176216037323391,1.0864980208759512,1.4288377878818062,Cammeo,1
1.250671457254906,1.6234731754700367,1.3191613033030372,Cammeo,1
-0.1846237666797533,-1.6402424703144152,-1.9237991722944578,Osmancik,0
0.2620925238274654,0.09061828840335463,0.059613464614227236,Osmancik,0
0.36672173017791243,-0.2495166969059805,-0.5066635426056273,Osmancik,0
0.7484352329617241,-0.8371181391193581,-1.4285232577229643,Osmancik,0
-2.49678520904372,-1.7747949558386893,-1.2085930439097488,Osmancik,0
0.4114045256327395,0.5004977797375552,0.48446553119303754,Cammeo,1
-0.20755784277820075,-0.583002893699363,-0.698308768290634,Osmancik,0
0.3893007718898751,0.35089347941156473,0.2206647235483143,Cammeo,1
1.2849007805704533,1.0231259628211657,0.5191002105337015,Cammeo,1
-0.12117568598778469,-0.35240108055854663,-0.2740339463675015,Osmancik,0
0.019257592973340648,-0.026408434836319963,0.024978785273563356,Osmancik,0
-0.2839933103843598,-0.31449432851272463,-0.22035019338947248,Cammeo,1
-0.22506046539868388,0.7862207868467702,1.3878534173286872,Cammeo,1
-1.7545686448914868,-1.1968890441102742,-0.6729100034408139,Osmancik,0
1.1709920061007546,0.18786829820227033,-0.4708743739536079,Cammeo,1
-0.7292150206514415,-0.5353017931885314,-0.2590255853198805,Osmancik,0
0.3714001671747883,0.5586237398957692,0.6472485240941578,Cammeo,1
1.0698530168244669,1.0459275558458845,0.7338352224458176,Cammeo,1
0.2584419686432328,0.16103965386676117,0.11560619621496719,Osmancik,0
0.015907671745481976,-1.5959562743354103,-1.9809463932065532,Osmancik,0
0.6702589515893036,0.5942253220707051,0.3863339397278232,Cammeo,1
-0.05141429221250785,-1.058020923793632,-1.2368780320379575,Osmancik,0
-1.363887660666896,-1.6005342577473929,-1.4037017375288219,Osmancik,0
-0.6725183196648551,-0.5113458662376087,-0.22727712925760526,Osmancik,0
0.696625981151247,1.3995297702946365,1.4755946049917024,Cammeo,1
0.3006080284063262,-0.04627784478930275,-0.1839837800817754,Osmancik,0
-2.293144356555699,-1.4846295121042465,-0.8408881982430337,Osmancik,0
1.133724848235821,-0.0342867638828574,-0.7491062979902745,Osmancik,0
1.180268711039459,1.2715456197097408,0.8221536547645104,Cammeo,1
1.2041848580620276,0.17802235450878054,-0.5130132338180823,Osmancik,0
0.29949138799705777,0.819316939704546,1.0005222533689295,Cammeo,1
-0.5243630427964211,-0.5364062808770457,-0.33579912452501876,Osmancik,0
1.652066463047627,1.726709980768195,1.0576694742810249,Cammeo,1
-0.7880676965820809,-1.1702003190385508,-1.051005252909728,Osmancik,0
-1.3981026680797548,-0.6555711453664588,-0.09508810310740477,Osmancik,0
0.6297678524401129,0.17985879484595485,-0.1193323786458695,Cammeo,1
-0.653916235718334,0.4234285002535327,1.0674826334275462,Cammeo,1
0.08617012211463355,1.8352514751546267,2.6450922773947863,Cammeo,1
-0.16222510534160964,-0.5974469341990356,-0.7098536614041887,Osmancik,0
-0.8140940076601266,-0.8884929947999336,-0.6729100034408139,Osmancik,0
-1.358164162774157,-0.7506322931825494,-0.25152140479607,Osmancik,0
1.4397444471725116,1.4333744912135802,0.8995044386253265,Cammeo,1
-0.778622063991704,-0.18201527157872235,0.28762510360693117,Cammeo,1
0.5650714250342224,1.3387523400876533,1.5056113270869445,Cammeo,1
0.6805578119795941,0.08277931164976836,-0.2555621173858141,Osmancik,0
-0.9606459034281006,-0.5564803227533364,-0.19726040716236323,Osmancik,0
0.7061947305046834,0.8020124247558192,0.6732245335996557,Cammeo,1
-0.6569941547951959,-0.9813031914598632,-0.926320407283338,Osmancik,0
-0.23712304499956613,-0.0026282814604956304,0.14100496106478735,Osmancik,0
0.0750094443828357,-0.4282976617129544,-0.5176311910635042,Osmancik,0
-0.1720429514017071,-0.40420356448903505,-0.4073774618290575,Osmancik,0
-0.7858286894024441,-0.47314353474710263,-0.18629275870448633,Osmancik,0
-0.5808478684232695,-1.0912027772004684,-1.0891034001844582,Osmancik,0
1.5368034041840866,2.0697447928195354,1.604897407863514,Cammeo,1
-0.1973591937066821,-0.5777725367199577,-0.5938274856129647,Osmancik,0
-1.7331663703800995,-1.2488174553781697,-0.7589194571367959,Osmancik,0
1.3492536263120003,2.0486038665568924,1.8132827285631752,Cammeo,1
0.25782065846679253,1.0253847844358837,1.2775996880942404,Cammeo,1
0.7983061115489384,1.1895835384701883,1.1263615883066749,Cammeo,1
-0.7742242186874243,-1.4861310207037304,-1.4637351817193058,Osmancik,0
0.2985780334058375,0.17459957951839858,0.11156548362522306,Cammeo,1
0.22456481653372423,0.7781010970702168,1.0351569327095933,Cammeo,1
0.06973260265380733,0.7809099762907303,1.1592645336803056,Cammeo,1
0.5800601751435245,-0.2897592261616321,-0.6342346115104059,Osmancik,0
0.19027536642691806,0.11071156917839474,0.046336837533639416,Osmancik,0
-0.6074783105945678,0.6773356157686399,1.3872761726730094,Cammeo,1
1.189677122282865,0.45374900471592133,-0.189178981982875,Osmancik,0
-1.1066509317135285,-1.1863233907036534,-0.9921262980305994,Osmancik,0
0.6795900569582148,0.42701742936960985,0.19872942663256052,Osmancik,0
0.3254260772979257,-0.1301585689335104,-0.32425423141146414,Osmancik,0
-0.9507650673961491,-0.9381660824346929,-0.6798369393089467,Osmancik,0
-0.43402397050434666,0.15737639264175873,0.5410355074494553,Cammeo,1
0.4785031615088927,1.5108853908739528,1.8254048663324076,Cammeo,1
0.5271485988264194,1.7819632235418223,2.1954186906218336,Cammeo,1
0.28191718586312664,0.59266434778407,0.7188268613981965,Cammeo,1
0.6870515054367159,-0.6727987047200741,-1.2692037327559105,Osmancik,0
-1.6843004681612888,-1.45473488690098,-1.089680644840136,Osmancik,0
-1.721335708402701,-1.3202969602739778,-0.8668642077485317,Osmancik,0
0.09802941589741435,-0.6464457858814368,-0.8524330913565884,Osmancik,0
-0.4216836623914209,-0.39527671545949933,-0.21630948079972837,Osmancik,0
-0.329171436072015,0.6214667282344117,1.169077692826827,Cammeo,1
-0.6761402430437107,-0.5086209385754221,-0.2445944689279372,Osmancik,0
-0.8531735588047163,-0.5625344543982873,-0.20534183234185147,Osmancik,0
0.9566485847667444,1.0520000518941894,0.6968915644824427,Cammeo,1
0.6196150142572124,1.112761741183946,1.0871089517205892,Cammeo,1
0.890597872967007,0.7199401570960287,0.3528537496985148,Cammeo,1
1.5105738072878965,1.4552010218687736,0.75865674263996,Cammeo,1
1.387376875157352,0.189757208263379,-0.6931135663895345,Osmancik,0
0.8483888654958479,0.5404928267953106,0.21085156440179287,Osmancik,0
-1.7585627817401164,-1.1359646986763452,-0.5811281031880546,Osmancik,0
0.05643885542219101,-0.4290156224352375,-0.5083952765726605,Osmancik,0
-1.9386138897867304,-0.9752787926585157,-0.27692016964589017,Osmancik,0
-0.6834699852175102,-2.117872618164502,-2.3180572721223482,Osmancik,0
-1.313744779928733,-1.034762844170846,-0.7086991720928333,Osmancik,0
-1.4687201528354445,-1.8090384466594502,-1.6063146116717055,Osmancik,0
1.0898380169702013,0.3502900775864949,-0.2168867254554061,Cammeo,1
-0.20114145519562146,-0.5932694696796056,-0.6688692908510698,Osmancik,0
-0.060198530098926124,0.6856275811387686,1.0923041536216886,Cammeo,1
-0.24789146699785491,0.6463146404919268,1.128093322273708,Cammeo,1
0.13826569197884409,-0.5967674512742512,-0.7935541364774598,Osmancik,0
0.9310030767000664,1.0405983808864354,0.805990804405534,Cammeo,1
0.4764932087721391,1.9973339503241283,2.6468240113618196,Cammeo,1
0.08268276822102681,0.5587164364080485,0.7742423483432587,Osmancik,0
0.11178699837598777,-0.7104982013564036,-0.9557598847229023,Osmancik,0
-0.23892112237657634,-0.6392871665479732,-0.6209579844298181,Osmancik,0
0.757955308246043,0.8164713316772659,0.6997777877608313,Osmancik,0
1.174611066299068,0.623758780674256,0.00997042422594234,Cammeo,1
-0.1483730379053111,-0.22777586679990627,-0.15685328126492204,Osmancik,0
-0.5246321817668707,-0.9821558244735614,-0.9846221175067889,Osmancik,0
-1.8871739882654799,-1.1741626576898758,-0.629616654264984,Osmancik,0
0.4659595675778708,1.0325993714748616,1.1586872890246278,Cammeo,1
-1.3425541024884093,-1.385542187472704,-1.121429100902411,Osmancik,0
0.9866203586243074,0.25131468836598275,-0.2353585544370935,Osmancik,0
0.827547774369642,1.6233900984071605,1.6672398306767091,Cammeo,1
0.6494149972825557,0.48260385489013874,0.24548624374245676,Osmancik,0
-1.2730704372252293,-0.9865641557782103,-0.6249986970195622,Osmancik,0
1.3921039862233402,1.4610461491134412,0.9912863388780857,Cammeo,1
-0.3033970848811829,-1.4840663370674647,-1.6848198848438771,Osmancik,0
-0.3820601069448376,0.11674821091533007,0.41115545992196567,Cammeo,1
-0.5237503221615748,0.06856876142149916,0.5087098067315022,Osmancik,0
1.5980668781265823,0.8743524331238808,-0.012542117345489186,Osmancik,0
0.6511644005904538,0.14960650102466996,-0.11471442140044764,Osmancik,0
-0.78925305332425,0.5188219563211293,1.2412332747865433,Cammeo,1
-0.011564545503588581,-1.4287431346620012,-1.7535119988695271,Osmancik,0
0.43610518412232074,1.1930631556614228,1.4276832985704506,Cammeo,1
0.8334115681086817,1.2737204897661858,1.192744723709614,Cammeo,1
0.44172847069628796,-0.08460785260800523,-0.34618952832721794,Cammeo,1
0.9175862127053906,1.6128646717888864,1.6499224910063772,Cammeo,1
1.1672555555004336,1.0292028313464459,0.5941420157718065,Cammeo,1
-1.1098863257199267,-0.7588079506646171,-0.3519619748839953,Osmancik,0
0.9681270755381574,1.0472838982092116,0.6553299492736461,Cammeo,1
-3.2153318596995577,-1.1187668721662762,0.026710519240596548,Osmancik,0
0.3751738391220804,1.7479383565706894,2.219662966160298,Cammeo,1
0.029344578003940993,0.08982074859977542,0.12830557863987727,Osmancik,0
1.0757339896467424,0.8330342745279261,0.42500933165823124,Cammeo,1
0.6061208443880474,0.5063980001923417,0.34996752642012613,Cammeo,1
1.2725404301937926,1.1963626268005823,0.7401849136582725,Osmancik,0
0.11064458934183621,-0.5562004842257647,-0.7514152766129854,Osmancik,0
-0.26440629233322377,-0.7554787466819082,-0.8241481032283795,Osmancik,0
0.1745908634471856,0.31418478606193007,0.3869111843835009,Cammeo,1
0.4232036926242135,0.3297018324157782,0.17563964040545124,Cammeo,1
-1.308642592212429,-0.91349132026609,-0.5107042551953714,Osmancik,0
0.9807336594409853,1.4754692017235738,1.3705360776583553,Cammeo,1
0.3730951700524741,-1.406974320703113,-1.8626112387926184,Osmancik,0
0.40686065812106975,0.18836676057952853,0.07750804894023691,Osmancik,0
-1.8083649439944351,-1.207318276234689,-0.6798369393089467,Osmancik,0
-0.9441339412732791,1.064242112980054,2.2150450089148763,Cammeo,1
0.8580692788902453,1.016193837796001,0.8619835360062739,Cammeo,1
-0.026848203208175363,-0.20230269033227344,-0.2977009772502885,Osmancik,0
0.5580566327194373,0.03694001184274237,-0.2642207872209801,Cammeo,1
-0.22882554780438208,-1.5337866474537876,-1.7442760843786833,Osmancik,0
0.9465501470140508,1.4174027072524558,1.3457145574642129,Cammeo,1
-1.0149089009585,0.5301938944852784,1.38208097077191,Osmancik,0
0.14406363256553567,0.14611726438397507,0.17679412971680672,Cammeo,1
-2.3003824769523686,-0.19341082111871186,1.098076600178466,Cammeo,1
-0.960393943540839,-1.388878387418573,-1.2616995522321,Osmancik,0
0.4927159896927759,0.32627381045302545,0.13811873778639872,Cammeo,1
0.36116429675629863,0.19463077112015817,0.1213786427717445,Cammeo,1
-0.47922213845573697,-0.5077184593239759,-0.3606206447191612,Osmancik,0
0.26239888414489126,-1.2270844957306508,-1.678470193631422,Osmancik,0
0.973627245349065,1.0094060045115423,0.6674520870428784,Cammeo,1
-1.9760957861919066,-1.3420509078110938,-0.7912451578547488,Osmancik,0
-0.5323169583272084,-1.6289579816901159,-1.7263815000526737,Osmancik,0
0.7045884862236281,0.17882776477091514,-0.14992634539678926,Osmancik,0
-1.1932707324885177,0.1961375266920127,1.0738323246400012,Cammeo,1
0.5892423951245465,1.4487078935337159,1.5760351750796275,Cammeo,1
1.077351686649939,-0.131613729276883,-0.8241481032283795,Osmancik,0
-0.3483747879312839,-0.6859493665251509,-0.661942354982937,Osmancik,0
0.8627162209011915,1.3909019986914202,1.321470281925748,Cammeo,1
0.85012108972051,1.281316356798967,1.2343063389184106,Cammeo,1
-0.805060673067042,-0.453350205893779,-0.17417062093525398,Osmancik,0
-0.04729131223977226,-0.8160996422125423,-0.9667275331807792,Osmancik,0
-1.7196865164136228,-1.9385940654757225,-1.6305588872101704,Osmancik,0
0.5528828654897332,-1.0710019334913752,-1.6455672482577912,Osmancik,0
-0.25601431018031456,-0.2526858682307588,-0.14588563280704514,Osmancik,0
-1.8542388225524726,-0.5342008034816574,0.37421180195859083,Osmancik,0
1.2718189086985325,1.8422902886185064,1.5540998781638737,Cammeo,1
1.0357410839109324,0.960688740347559,0.5641252936765645,Cammeo,1
-0.4622463410540117,-0.17316362915350733,0.03190572114169613,Osmancik,0
-0.5846444458148441,-0.4968362385830185,-0.27922914826860107,Osmancik,0
1.81793337471574,0.4112555243041658,-0.7606511911038291,Cammeo,1
1.4358677007258949,0.8472395777837691,0.07635355962888145,Cammeo,1
-4.1471081544606365,-2.493699258674871,-1.7004054905471757,Osmancik,0
-0.11298412647242433,-1.3048691124507719,-1.562444017840198,Osmancik,0
1.6451175238851952,1.571215953932215,0.7996411131930788,Cammeo,1
1.2715354538253945,-0.7637016269155394,-1.6836653955325216,Osmancik,0
-0.2719421835056721,0.23219909344665263,0.5468079540062325,Cammeo,1
0.6691652166243176,1.1095357276583169,1.135020258141841,Cammeo,1
-1.0818615146272632,-0.6318627006133736,-0.23939926702683761,Osmancik,0
0.9264706619105859,0.13186298938583635,-0.4068002171733797,Cammeo,1
0.8683022861281877,0.4906492125578238,0.08789845274243607,Cammeo,1
-0.9745351922113222,-1.225839214282957,-1.042346583074562,Osmancik,0
0.04539843127290006,-1.2343253176315951,-1.5589805499061316,Osmancik,0
0.4892400885213104,-1.3090089736680415,-1.8360579846314427,Osmancik,0
0.997048062138752,1.6970794531753322,1.5962387380283483,Cammeo,1
0.5802004709898199,1.4210878308623938,1.611824343731647,Cammeo,1
-0.6288891746475438,-0.7916793582049402,-0.685609385865724,Osmancik,0
-0.6002373270173987,-1.158003731713402,-1.0994938039866575,Osmancik,0
-1.2309358724480122,-1.5785039696643424,-1.3615628776643474,Osmancik,0
1.8469803412599415,2.1551899892319026,1.4172928947682515,Cammeo,1
-1.6461714929548423,-0.7772222002742256,-0.1453083881513674,Osmancik,0
0.12029923411140385,-0.4546094792678514,-0.6180717611514295,Osmancik,0
0.8693187152186844,1.6992508252502558,1.8023150801052983,Cammeo,1
0.11946891175577279,-1.1491337248847762,-1.4544992672284622,Osmancik,0
0.690876714633673,1.1708439765722336,1.2002489042334246,Cammeo,1
-0.10218993584930046,0.4590536938041933,0.7315262438231066,Cammeo,1
-1.8292747514535366,-1.1637850207939429,-0.6013316661367752,Osmancik,0
0.42509052859785956,0.3420759423068731,0.2737712318706656,Cammeo,1
0.2112767956631545,-0.45511406311287417,-0.69426805570089,Osmancik,0
-0.9630223432734856,-0.8804266492426513,-0.5713149440415332,Osmancik,0
1.1037559375588053,2.0408785742051236,2.033212942376391,Cammeo,1
0.31058048621546097,0.5352572228435362,0.5918330371490956,Osmancik,0
1.1835785477397993,1.3545439779966455,1.0322707094312047,Cammeo,1
0.9171567356249105,0.5150528811528627,0.12657384467284408,Cammeo,1
-1.3225204282735092,-1.3099420602584313,-1.0267609773712632,Osmancik,0
-0.5754106885841626,-0.4450075197905621,-0.19726040716236323,Osmancik,0
0.6047951917995827,1.1267466715993688,1.15811004436895,Cammeo,1
-0.42859824338738095,-0.7397526959278337,-0.7127398846825774,Osmancik,0
-0.19162137991129727,-1.2712771207019795,-1.4256370344445757,Osmancik,0
0.2798041586270966,0.48820062544157183,0.5191002105337015,Cammeo,1
0.8189639591208259,-0.6897166927025697,-1.3182695284885175,Osmancik,0
-0.5613811039546457,-0.3608539530820014,-0.09681983707443798,Osmancik,0
-1.538086427696665,-0.7424330243247,-0.12337309123561362,Osmancik,0
0.5841516601303838,0.05439668899078573,-0.2186184594224393,Osmancik,0
-0.039371754875414076,-1.0098213609055993,-1.1878122363053503,Cammeo,1
1.5060471188595106,1.7535263821681717,1.2458512320319652,Cammeo,1
-1.5123321187695626,-0.7930558139624121,-0.2076508109645624,Osmancik,0
0.5716910984348977,0.23652959466079626,-0.05468097720996358,Osmancik,0
-2.6022705063746336,-1.0056640097803695,-0.018891808557944232,Osmancik,0
-0.1282649209965118,1.3941656155192115,2.155011564724392,Cammeo,1
-0.08982958547263958,-1.0268696487025362,-1.265740264821844,Osmancik,0
-1.1157386667368199,-0.6200290288786726,-0.22323641666786115,Osmancik,0
1.2444411764071923,-0.2903757454176851,-1.1098842077888567,Osmancik,0
